Frac_B	N	N_a	N_b	Med_KE_A	Med_KE_B	Radius_A	Radius_B	Med_KE	Q1_KE	Q3_KE	Med_time	Q1_endtime	Q3_endtime	Med_AUDPC	Q1_AUDPC	Q3_AUDPC	Med_AUDPC_SPS	Q1_AUDPC_SPS	Q3_AUDPC_SPS	Q1_AUDPC_A	Q3_AUDPC_A	                     Med_AUDPC_A	Q1_AUDPC_B	Q3_AUDPC_B	Med_AUDPC_B
0.5	1110	555	555	490.0	492.0	200	750                             	982.5	905.5	1034.5	1044.5	841.7	1347.8	293348.0	252208.1	342156.7	3930.9	3379.6	4584.9	124477.0	169870.3	146279.8	125481.4	172951.3	148554.9
0.5	1110	555	555	492.0	493.0	200	800                             	983.5	909.0	1040.8	928.2	705.0	1245.7	277064.9	233149.4	336179.5	3712.7	3124.2	4504.8	114459.6	167659.5	138429.5	117853.5	167789.6	141576.7
0.5	1110	555	555	498.0	498.0	200	850                             	997.5	921.2	1045.0	836.0	645.6	1117.8	272676.0	228904.0	313553.5	3653.9	3067.3	4201.6	115137.9	156801.6	135655.5	114926.6	157152.4	137028.4
0.5	1110	555	555	495.0	492.0	200	900                             	986.0	915.8	1049.0	820.0	608.4	1082.1	264918.1	218947.9	308897.6	3552.8	2933.9	4139.2	109180.2	152342.2	133412.6	110401.2	157115.1	133646.0
0.5	1110	555	555	500.0	500.0	200	950                             	999.5	928.2	1052.0	764.9	597.7	1012.1	269882.7	213054.9	312715.7	3616.4	2854.9	4190.4	103680.3	155852.2	133568.2	107040.1	158279.9	135947.9
0.5	1110	555	555	505.5	505.5	200	1000                             	1010.0	922.5	1056.8	699.8	530.0	975.7	258001.2	217842.2	295772.6	3457.2	2919.1	3963.4	106835.3	147527.9	129671.7	107652.4	148244.1	129368.9
0.5	1110	555	555	508.0	506.0	200	1050                             	1016.0	941.2	1067.8	686.7	506.1	974.4	256425.1	213266.4	299722.2	3436.1	2857.8	4016.3	106270.5	150765.5	128462.4	108916.7	151674.7	129058.9
0.5	1110	555	555	513.0	513.0	200	1100                             	1027.5	957.0	1073.8	621.4	458.0	841.6	265566.7	206672.6	307255.7	3558.6	2769.4	4117.2	105203.1	151856.5	131442.8	104208.5	154821.1	133656.6
0.5	1110	555	555	518.5	518.5	200	1150                             	1036.0	982.8	1083.8	638.9	473.8	910.1	253971.8	203589.2	308088.0	3403.2	2736.9	4128.4	102078.5	152907.6	128388.3	102636.0	154896.1	127831.3
0.5	1110	555	555	508.0	507.5	250	0                             	1015.0	976.2	1046.0	2343.8	2015.8	2774.5	382803.2	349903.5	432123.4	5129.6	4688.7	5790.5	170101.2	212034.3	186275.6	179393.6	223112.0	195579.7
0.5	1110	555	555	507.0	507.5	250	50                             	1013.0	975.0	1043.8	2342.3	1966.1	2706.8	384487.3	349785.9	428101.8	5155.7	4687.1	5736.6	170712.6	209848.6	189824.4	180012.9	219464.0	196651.8
0.5	1110	555	555	504.0	504.5	250	100                             	1009.5	962.5	1037.0	2320.9	1927.9	2835.1	390605.5	355168.2	436785.6	5234.1	4759.3	5852.9	171516.5	213697.1	192656.7	181290.5	222796.3	200111.0
0.5	1110	555	555	497.0	495.5	250	150                             	991.0	942.5	1028.0	2074.6	1767.6	2486.2	380550.3	347918.5	423949.6	5099.4	4663.7	5681.9	169303.4	212082.8	187329.3	177732.4	215304.5	193989.6
0.5	1110	555	555	490.5	488.0	250	200                             	977.5	930.5	1019.8	1944.8	1671.5	2359.5	373752.4	337454.0	415730.8	5008.3	4521.9	5570.8	165983.9	204581.1	183888.8	171337.2	212097.5	188659.5
0.5	1110	555	555	483.0	483.0	250	250                             	965.0	898.0	1013.5	1839.6	1533.8	2171.2	351795.5	312338.5	402490.9	4714.1	4185.3	5393.4	153750.9	195568.1	173795.2	160191.3	205611.8	178938.2
0.5	1110	555	555	479.0	480.0	250	300                             	959.0	891.2	1007.0	1761.6	1482.9	2069.4	358975.2	316159.2	396314.6	4810.3	4236.5	5310.6	155557.0	194078.5	176087.9	157905.1	201095.2	179524.9
0.5	1110	555	555	473.5	472.5	250	350                             	945.0	873.8	1001.2	1591.6	1327.2	2014.1	336849.6	291461.3	386302.2	4513.8	3905.6	5176.4	143306.5	191656.0	166583.8	149557.2	195166.3	170285.8
0.5	1110	555	555	469.0	469.5	250	400                             	937.0	866.0	986.8	1516.2	1264.7	1928.3	330375.5	275029.5	373882.0	4427.0	3685.4	5010.0	135559.5	184935.1	163129.7	140090.1	189729.5	168424.5
0.5	1110	555	555	473.0	468.0	250	450                             	941.0	861.0	994.5	1440.9	1186.9	1772.0	320630.8	282763.7	373167.3	4298.9	3789.0	5000.4	138935.3	185842.0	159846.8	141109.8	188365.8	162373.5
0.5	1110	555	555	458.0	455.0	250	500                             	908.5	813.5	983.8	1289.2	1056.1	1691.5	303612.2	262460.7	359139.2	4070.9	3517.0	4812.5	128286.2	180483.6	151420.5	131423.4	180263.8	153262.0
0.5	1110	555	555	457.0	458.5	250	550                             	918.0	818.2	979.0	1206.1	1025.5	1541.5	289965.3	240787.9	335882.8	3887.1	3226.6	4500.8	119529.9	164747.4	142991.4	121780.4	170281.3	145489.4
0.5	1110	555	555	460.0	461.5	250	600                             	922.0	824.2	979.0	1210.7	956.3	1463.2	284491.4	240631.2	339619.8	3812.2	3224.5	4550.9	118722.0	170336.8	141532.0	121489.7	169403.0	144548.3
0.5	1110	555	555	462.0	461.5	250	650                             	927.5	846.5	989.5	1120.5	870.1	1380.6	281798.5	241152.6	339236.8	3780.4	3233.2	4545.8	119967.5	166796.4	140154.0	120942.2	170212.7	143539.9
0.5	1110	555	555	470.5	471.0	250	700                             	940.0	847.0	1005.0	1071.6	805.0	1337.5	280508.1	229852.0	327533.0	3761.1	3084.1	4388.9	112055.2	163901.3	139226.2	115776.9	164968.7	140921.3
0.5	1110	555	555	474.5	475.0	250	750                             	951.5	870.0	1012.0	992.1	760.2	1275.4	274788.5	230035.2	330637.6	3686.5	3086.2	4430.5	114511.5	164317.9	136926.4	116273.6	165290.6	138406.0
0.5	1110	555	555	478.0	480.5	250	800                             	958.5	875.8	1017.0	904.3	696.7	1261.7	263780.4	222549.0	311954.8	3534.7	2988.1	4180.2	111460.9	154459.4	132476.4	113312.2	155800.4	131938.1
0.5	1110	555	555	485.0	483.5	250	850                             	969.5	890.2	1022.8	880.1	653.1	1101.2	266239.6	216696.7	314727.1	3567.6	2903.7	4217.3	107619.2	156888.9	131140.6	109319.9	159839.6	133571.9
0.5	1110	555	555	488.5	487.0	250	900                             	974.5	897.2	1033.8	802.9	614.9	1056.7	255994.1	202264.6	313518.4	3430.3	2710.3	4201.1	101210.2	155342.1	128390.1	101165.4	156740.6	127951.8
0.5	1110	555	555	489.5	490.0	250	950                             	979.0	905.5	1039.8	778.6	566.7	1056.3	247241.2	206045.3	293544.9	3313.9	2761.0	3933.5	102424.5	148167.7	123807.5	104235.9	149108.2	123891.2
0.5	1110	555	555	489.5	492.5	250	1000                             	981.0	899.8	1049.8	712.7	538.1	957.0	243471.1	203484.7	297901.5	3265.8	2729.8	3991.9	101243.6	148209.2	122784.4	101965.4	149339.8	121524.8
0.5	1110	555	555	502.5	503.0	250	1050                             	1008.0	918.0	1054.0	653.4	486.9	906.6	247550.2	204854.6	288198.5	3317.2	2745.3	3861.9	101091.6	144474.5	123627.3	101867.3	143962.8	122986.0
0.5	1110	555	555	503.0	502.0	250	1100                             	1006.0	931.2	1064.8	629.6	457.5	985.0	240623.8	193520.6	288712.0	3224.4	2593.2	3868.7	96384.7	142519.2	119638.8	97459.1	145730.0	119076.6
0.5	1110	555	555	506.0	506.5	250	1150                             	1013.5	938.2	1059.5	648.0	454.1	901.8	239491.8	184352.1	283391.7	3209.2	2470.3	3797.4	93344.9	141196.8	119417.9	91976.6	142869.9	120060.1
0.5	1110	555	555	483.5	485.5	300	0                             	966.0	903.2	1022.0	2022.2	1644.4	2492.6	355375.9	310697.5	407105.0	4762.0	4163.3	5455.2	152751.2	199697.9	176112.9	155356.1	208132.4	181800.4
0.5	1110	555	555	482.5	480.0	300	50                             	960.5	893.5	1017.8	1926.0	1610.5	2375.4	351292.0	304043.1	397694.7	4707.3	4076.5	5329.1	150127.7	194760.4	173697.2	154796.8	200226.9	179068.6
0.5	1110	555	555	481.5	478.5	300	100                             	954.0	872.5	1015.8	1805.3	1521.0	2288.2	342471.0	302810.3	381005.2	4589.1	4057.7	5105.5	150198.1	186953.1	167822.4	152012.9	192527.2	174340.3
0.5	1110	555	555	474.5	475.0	300	150                             	945.5	873.0	1006.0	1734.6	1424.6	2123.5	345135.7	296126.1	393355.8	4624.8	3968.1	5271.0	147346.4	195441.5	170584.2	149824.1	201736.6	174580.8
0.5	1110	555	555	470.5	470.0	300	200                             	940.0	865.0	997.8	1755.5	1436.1	2127.0	336476.2	290691.2	388803.5	4508.8	3895.3	5213.9	142840.1	192392.1	166688.6	146652.5	195561.4	171377.1
0.5	1110	555	555	469.5	470.0	300	250                             	942.5	869.0	990.8	1670.8	1369.0	2028.1	336408.0	298347.7	391758.0	4507.9	3997.9	5249.6	146373.1	191735.4	166464.8	150198.0	197292.2	169138.4
0.5	1110	555	555	444.5	446.0	300	300                             	892.0	817.2	957.8	1506.3	1205.4	1860.2	312074.8	262030.4	355557.2	4181.8	3511.2	4764.5	129155.4	177140.5	154119.2	133448.6	178411.2	156789.4
0.5	1110	555	555	457.0	455.0	300	350                             	911.0	812.5	974.5	1512.8	1161.2	1838.6	313574.6	256436.2	355265.5	4205.0	3436.2	4760.6	127983.0	176831.4	155703.6	129163.3	180140.8	157792.5
0.5	1110	555	555	459.5	461.0	300	400                             	919.0	828.5	980.0	1326.4	1100.8	1663.3	302803.8	257530.6	350997.6	4057.6	3450.9	4703.4	127187.1	175386.3	149112.9	129001.9	178480.4	151639.6
0.5	1110	555	555	447.5	448.5	300	450                             	897.5	805.2	972.8	1329.4	1067.4	1661.0	288962.3	243088.4	341991.9	3872.1	3257.4	4582.7	121092.7	171124.7	143476.7	121041.7	172337.1	144247.7
0.5	1110	555	555	441.5	440.5	300	500                             	885.5	785.2	955.5	1167.4	907.9	1432.4	268836.7	217619.6	316718.7	3602.4	2916.1	4244.0	108796.5	156682.7	132041.9	110582.3	161575.3	134867.3
0.5	1110	555	555	439.5	440.0	300	550                             	879.0	789.0	957.0	1035.8	862.4	1327.4	255471.7	204084.4	312016.3	3423.3	2734.7	4181.0	102768.5	154446.0	126542.0	104829.4	156672.0	129831.7
0.5	1110	555	555	453.5	454.0	300	600                             	909.5	818.0	967.5	1019.6	814.6	1369.6	262987.8	214448.5	316605.1	3526.3	2873.6	4242.8	107316.1	155911.1	129723.9	108254.0	161231.7	130957.0
0.5	1110	555	555	456.0	455.0	300	650                             	910.0	805.0	983.8	1001.2	769.2	1277.2	258461.1	210257.4	310631.1	3463.4	2817.4	4162.5	104898.0	155468.7	129394.7	108080.7	156547.4	129896.3
0.5	1110	555	555	454.5	452.0	300	700                             	905.5	822.0	973.8	981.6	731.3	1213.9	248364.6	202552.4	303335.9	3328.1	2714.2	4064.7	100001.3	151832.8	124074.9	102768.8	151982.6	123211.8
0.5	1110	555	555	458.0	454.5	300	750                             	909.5	810.5	981.2	871.9	667.5	1155.7	244304.2	189604.2	294598.1	3273.7	2540.7	3947.6	93578.1	148745.5	121398.3	96017.0	147151.2	123589.0
0.5	1110	555	555	469.5	465.5	300	800                             	935.5	840.0	1002.8	871.0	663.8	1175.8	243217.9	203914.6	296234.6	3259.1	2734.2	3969.5	101192.2	147439.4	120365.1	102192.5	150276.9	120268.1
0.5	1110	555	555	462.0	462.0	300	850                             	925.0	853.0	992.2	793.4	630.8	1057.3	243646.7	196659.5	290341.7	3264.9	2635.2	3890.6	96794.6	145597.3	121659.7	98582.2	145821.4	123089.8
0.5	1110	555	555	475.0	477.0	300	900                             	954.0	884.2	1022.5	744.7	549.2	1057.3	251020.2	196198.4	297645.9	3363.7	2632.1	3988.5	98673.4	148477.3	123386.5	98812.0	149706.4	123579.5
0.5	1110	555	555	477.0	483.0	300	950                             	960.0	880.0	1017.0	735.3	548.1	1021.2	244145.7	201890.7	291897.7	3271.6	2705.3	3911.4	100336.9	144070.5	120226.7	100610.1	146874.3	122384.8
0.5	1110	555	555	484.0	480.0	300	1000                             	964.0	876.2	1028.0	692.6	494.3	906.1	232880.2	188707.1	274696.8	3120.6	2530.7	3680.9	94734.1	138377.2	116765.5	94933.8	139817.0	117009.3
0.5	1110	555	555	489.5	492.0	300	1050                             	981.0	895.0	1038.0	673.2	461.8	929.3	240356.7	190204.3	277675.9	3220.8	2548.7	3720.9	94116.1	138201.1	118446.0	96077.2	139683.5	120304.2
0.5	1110	555	555	496.5	496.5	300	1100                             	992.5	923.2	1048.8	621.1	470.7	880.9	223253.8	184203.6	280115.8	2991.6	2468.3	3753.6	91676.7	139894.2	111685.3	92972.5	140282.3	112361.2
0.5	1110	555	555	498.0	502.0	300	1150                             	1000.0	929.0	1050.0	586.4	422.3	838.0	232154.1	195123.8	286241.1	3110.9	2614.7	3835.7	97505.2	140643.7	116598.9	95454.9	145051.5	115049.0
0.5	1110	555	555	468.5	470.0	350	0                             	938.5	843.0	992.8	1610.2	1253.3	2007.8	321818.0	281295.4	373152.2	4312.4	3769.4	5000.2	138918.6	186152.4	159964.0	142481.6	187811.8	162347.9
0.5	1110	555	555	468.0	468.5	350	50                             	935.0	840.5	989.8	1596.9	1287.1	1943.4	313327.2	262601.5	355652.8	4201.4	3518.9	4765.7	128572.6	177302.8	155248.4	133141.9	177133.4	158590.6
0.5	1110	555	555	467.5	464.5	350	100                             	935.0	842.5	987.8	1524.0	1236.3	1998.9	311760.5	268030.8	371251.3	4180.4	3591.6	4974.8	130578.9	182802.2	154362.0	134784.5	187442.5	158575.1
0.5	1110	555	555	453.0	455.0	350	150                             	906.5	833.2	973.5	1583.7	1263.8	1967.3	313900.6	257277.3	356151.4	4206.3	3449.5	4772.4	125361.9	178221.9	155254.6	130349.0	178761.9	156363.2
0.5	1110	555	555	447.5	449.0	350	200                             	898.0	796.2	965.0	1434.6	1134.5	1782.1	300021.4	239493.4	350485.1	4020.3	3209.2	4696.5	118133.9	173690.6	145219.2	120554.5	178982.6	150216.8
0.5	1110	555	555	448.5	447.5	350	250                             	898.0	810.5	966.5	1336.3	1076.0	1655.4	292948.1	239878.2	347286.3	3928.6	3215.4	4657.6	119004.9	171691.7	143944.4	120439.0	174461.3	147131.1
0.5	1110	555	555	438.0	436.0	350	300                             	871.0	785.2	952.8	1301.4	1049.9	1592.1	282404.3	229510.2	330023.7	3784.2	3078.1	4422.3	114137.9	164615.3	141243.9	116678.4	166098.0	142220.1
0.5	1110	555	555	439.0	437.5	350	350                             	874.0	755.0	957.0	1251.1	989.7	1539.6	268525.9	216033.0	322833.8	3600.7	2899.1	4326.0	106548.6	159430.7	134423.3	108642.5	162426.9	134203.7
0.5	1110	555	555	441.5	442.5	350	400                             	883.0	781.0	953.0	1209.8	968.8	1561.6	275262.6	222450.0	321756.4	3688.5	2982.4	4311.5	110743.5	161906.9	137621.3	111368.7	161840.9	135420.3
0.5	1110	555	555	431.5	429.0	350	450                             	860.0	770.0	942.8	1061.3	877.8	1416.1	256289.3	208820.7	310526.9	3437.4	2799.3	4161.1	105781.7	155396.6	126924.6	104094.5	154568.5	130559.3
0.5	1110	555	555	425.0	421.5	350	500                             	846.0	767.2	922.0	983.7	777.7	1287.3	237409.8	197709.3	291048.5	3181.3	2649.3	3900.0	96940.3	143696.6	117253.0	99412.5	144192.8	120747.7
0.5	1110	555	555	438.5	434.0	350	550                             	869.0	780.2	938.0	1025.5	768.3	1353.9	244312.5	192721.2	291853.2	3273.8	2587.3	3912.8	95795.9	143595.2	121548.2	95758.5	148621.9	124043.2
0.5	1110	555	555	430.5	436.0	350	600                             	871.0	771.5	953.8	924.5	720.9	1195.3	235680.8	189738.2	289370.9	3160.6	2543.7	3882.2	94495.9	142548.8	117274.0	93537.2	143723.2	118736.1
0.5	1110	555	555	431.5	435.0	350	650                             	866.0	775.2	934.0	888.2	680.7	1161.4	233233.2	187426.4	271597.1	3125.3	2511.5	3639.4	92856.6	134649.5	115098.0	94513.0	137797.5	117442.5
0.5	1110	555	555	441.5	446.5	350	700                             	891.5	796.0	964.8	885.0	668.4	1139.8	237647.8	192186.1	289666.4	3184.5	2575.3	3881.5	93541.3	143614.4	117614.4	95935.8	145312.3	118399.3
0.5	1110	555	555	445.0	446.5	350	750                             	887.0	805.2	950.0	794.1	577.1	1062.6	228782.5	181558.2	263353.2	3067.7	2432.9	3528.9	91009.9	131905.6	113612.6	90970.8	133073.1	115763.5
0.5	1110	555	555	452.0	453.5	350	800                             	906.0	823.0	969.0	812.7	579.7	1031.7	226666.7	191143.7	274131.2	3037.3	2561.3	3673.4	94575.8	136074.3	112916.8	96953.7	139450.6	113696.5
0.5	1110	555	555	452.0	456.0	350	850                             	906.5	822.2	986.2	784.5	595.8	1044.6	228768.3	182170.8	275678.2	3065.5	2441.1	3694.1	90364.7	135355.7	114175.4	92482.6	139065.6	114707.0
0.5	1110	555	555	462.0	463.0	350	900                             	921.5	834.2	1005.8	686.2	517.2	942.6	216895.9	174475.2	272940.2	2906.4	2341.0	3657.4	86938.6	135412.2	108935.4	88699.0	137133.3	108068.5
0.5	1110	555	555	468.0	467.5	350	950                             	933.0	851.0	1013.2	702.0	508.7	954.2	223969.2	179846.4	274397.4	3001.2	2411.6	3676.9	90432.1	135863.3	112781.6	89416.8	136154.4	111121.8
0.5	1110	555	555	476.0	472.0	350	1000                             	945.0	871.2	1018.8	635.7	477.1	856.2	221236.5	178913.9	267652.8	2964.6	2397.4	3586.5	88872.2	134091.9	111978.6	90276.9	135517.4	110478.1
0.5	1110	555	555	489.5	490.5	350	1050                             	981.5	887.0	1029.5	646.3	462.2	866.7	221705.9	182731.0	271061.2	2972.3	2452.1	3632.2	90775.6	134148.9	110839.9	92283.4	136335.8	111075.0
0.5	1110	555	555	489.0	489.0	350	1100                             	982.0	904.2	1030.8	626.5	484.3	924.2	219465.8	180773.6	258858.5	2940.8	2422.4	3468.7	90368.1	128966.0	109841.7	89597.7	130147.5	110204.0
0.5	1110	555	555	488.0	485.0	350	1150                             	971.0	892.5	1040.8	595.5	434.5	833.0	220149.9	176262.6	262660.3	2954.0	2361.9	3519.6	87712.9	131737.6	109636.0	87798.1	131843.5	111028.4
0.5	1110	555	555	454.0	451.5	400	0                             	909.5	808.8	969.8	1259.3	950.2	1599.6	280787.1	231600.8	335255.7	3762.5	3103.5	4492.4	111480.8	165638.9	139786.1	117626.2	166978.5	143159.4
0.5	1110	555	555	449.0	447.5	400	50                             	900.5	806.2	968.2	1372.7	1033.2	1682.3	277469.4	233287.5	325716.2	3721.6	3128.9	4364.6	113440.0	160255.0	138300.8	117975.4	160901.7	138489.6
0.5	1110	555	555	445.0	441.5	400	100                             	889.0	806.2	955.8	1239.5	984.5	1640.0	273131.1	223199.2	317085.7	3662.8	2992.7	4248.9	110803.4	159656.2	133832.4	112402.7	159233.4	136858.0
0.5	1110	555	555	448.0	451.5	400	150                             	901.0	813.2	973.5	1258.7	1022.3	1651.4	284322.0	222515.0	332885.2	3809.9	2985.9	4460.7	109754.6	164569.2	140595.7	113816.2	166842.3	144037.2
0.5	1110	555	555	434.5	435.0	400	200                             	868.5	767.0	948.0	1211.1	937.4	1516.1	266058.5	214125.4	310498.6	3565.2	2869.3	4160.7	106129.2	154799.4	130997.9	108369.8	154944.8	133795.7
0.5	1110	555	555	433.0	431.5	400	250                             	858.5	777.2	941.5	1178.4	912.8	1458.3	258024.5	206589.1	305208.4	3457.5	2768.3	4089.8	101983.5	151732.3	126890.5	103089.4	155776.1	128877.6
0.5	1110	555	555	431.0	429.0	400	300                             	862.0	739.2	927.5	1112.7	889.0	1380.7	253775.6	200957.3	297156.2	3400.6	2698.0	3981.9	99901.7	148175.1	124126.5	101053.3	148860.4	128867.4
0.5	1110	555	555	417.0	422.5	400	350                             	836.0	752.8	928.5	1022.5	825.2	1310.9	239075.2	193439.3	285046.8	3203.6	2593.4	3824.0	96636.8	142240.3	119835.7	97981.4	145041.4	119929.4
0.5	1110	555	555	431.0	431.0	400	400                             	862.0	773.2	930.0	1032.6	788.6	1292.6	247596.3	202223.5	295779.7	3317.8	2712.2	3967.6	100816.8	145662.7	121090.7	102258.5	149906.4	124950.8
0.5	1110	555	555	424.0	425.0	400	450                             	848.5	752.0	939.5	930.5	727.3	1217.3	237307.3	189800.9	291974.1	3179.9	2544.7	3918.5	93814.1	144386.6	115879.8	94820.8	145833.6	119552.6
0.5	1110	555	555	421.5	423.0	400	500                             	844.0	749.8	923.8	910.4	704.0	1174.4	229610.4	181043.1	276736.4	3076.8	2426.0	3708.3	90973.3	137439.2	113762.2	90743.2	137635.8	115064.4
0.5	1110	555	555	427.0	423.5	400	550                             	851.0	740.8	937.5	876.8	706.7	1119.2	224343.6	178426.3	273208.7	3009.8	2390.9	3662.2	89578.8	133954.0	111001.5	89894.8	137951.8	113228.8
0.5	1110	555	555	430.0	426.5	400	600                             	859.0	745.2	936.0	850.2	630.3	1091.9	218961.6	178901.0	263179.0	2934.1	2398.5	3526.6	87222.9	131832.8	109206.1	89394.0	133354.6	110591.7
0.5	1110	555	555	437.0	433.0	400	650                             	871.0	770.0	945.2	816.6	630.7	1037.5	219789.3	179037.0	265427.0	2946.9	2399.1	3556.7	88233.2	132225.6	109137.7	90181.8	131812.8	110742.1
0.5	1110	555	555	432.0	435.0	400	700                             	865.0	765.5	946.8	776.8	607.0	986.4	219164.9	176559.9	259755.6	2937.8	2365.9	3480.7	88676.2	130163.9	107878.6	88510.2	129061.2	109739.6
0.5	1110	555	555	434.0	436.0	400	750                             	869.0	783.2	957.0	734.3	557.8	982.9	206661.4	164030.8	253476.1	2772.2	2198.0	3396.6	81476.6	126108.9	102814.7	83038.5	126830.6	104442.0
0.5	1110	555	555	442.0	441.0	400	800                             	889.0	803.0	964.8	691.9	551.0	864.9	214292.7	172102.8	249301.8	2871.5	2308.6	3340.6	84712.9	123928.5	105880.8	86111.8	126628.2	106052.8
0.5	1110	555	555	446.5	445.5	400	850                             	894.5	813.0	965.0	718.7	531.5	957.1	214826.6	169660.3	258529.6	2880.5	2273.4	3464.3	86458.5	128728.2	105963.0	84712.0	129587.2	109273.9
0.5	1110	555	555	451.5	453.5	400	900                             	903.5	827.2	980.8	665.4	506.5	883.1	214468.5	174467.4	253578.7	2873.9	2343.0	3399.7	87167.2	125980.7	107295.9	87512.1	128112.5	107319.3
0.5	1110	555	555	458.0	455.5	400	950                             	910.0	831.2	982.8	659.3	468.5	855.8	203527.0	166066.7	247009.1	2727.3	2226.5	3309.9	83226.0	124579.5	100962.2	82756.6	123196.0	103078.2
0.5	1110	555	555	479.0	477.5	400	1000                             	960.0	851.2	1023.0	638.3	500.1	919.4	217580.9	175766.9	258390.2	2915.6	2360.4	3462.4	87580.3	127789.3	108749.4	88103.9	129627.3	109011.9
0.5	1110	555	555	470.0	472.0	400	1050                             	941.0	853.5	1007.0	612.5	457.9	847.5	203158.9	164403.1	246397.4	2722.3	2203.0	3301.7	80887.8	124799.4	100999.7	82812.2	122207.6	100825.2
0.5	1110	555	555	476.5	476.5	400	1100                             	956.5	877.8	1010.2	578.9	431.7	793.0	207700.3	165257.7	255453.9	2783.2	2217.7	3423.1	81951.1	127002.4	103205.8	82514.9	128343.0	102683.0
0.5	1110	555	555	491.0	491.0	400	1150                             	983.0	882.0	1037.0	530.4	381.1	752.8	206053.4	169717.6	250625.9	2763.0	2274.2	3364.3	84442.7	126447.0	103210.4	84519.7	125407.6	103174.1
0.5	1110	555	555	441.5	444.5	450	0                             	885.5	780.2	970.0	1118.1	861.0	1452.0	258593.3	202340.0	304732.3	3465.2	2712.3	4083.4	99016.1	150571.4	127444.4	103712.0	153809.0	128909.7
0.5	1110	555	555	435.0	438.5	450	50                             	872.0	788.0	952.5	1076.4	779.7	1478.1	242487.3	193281.5	300606.6	3249.3	2590.0	4028.1	95996.8	147817.1	119609.1	98329.0	150371.0	122122.0
0.5	1110	555	555	430.5	429.0	450	100                             	856.0	760.0	944.2	1022.7	808.0	1320.5	237725.5	196655.1	290733.7	3190.6	2635.2	3895.8	97111.8	141978.2	117220.9	98873.5	146792.2	119030.2
0.5	1110	555	555	430.0	435.5	450	150                             	862.5	789.5	934.8	1029.3	783.3	1358.0	246173.8	199627.3	290341.4	3298.7	2677.2	3890.6	99317.2	144369.6	123600.0	101037.4	146553.8	123424.6
0.5	1110	555	555	434.0	436.0	450	200                             	873.0	761.2	947.5	1044.9	848.2	1305.3	245953.1	193475.0	282294.8	3295.8	2592.6	3785.2	95387.0	140301.3	122654.0	96434.3	142695.0	123837.1
0.5	1110	555	555	427.5	430.0	450	250                             	857.5	756.2	932.5	1026.5	784.9	1330.0	231320.9	186554.1	280892.4	3099.7	2499.8	3764.0	93337.7	139807.6	113978.0	94476.6	143072.7	117217.9
0.5	1110	555	555	420.0	418.0	450	300                             	838.5	747.0	927.8	938.9	695.9	1250.1	223550.1	176866.7	274222.0	2999.3	2373.8	3674.6	87726.5	137871.5	110922.3	88113.2	140466.9	114180.9
0.5	1110	555	555	422.0	421.5	450	350                             	844.5	744.0	914.2	892.4	718.4	1190.5	222391.9	184795.5	256667.4	2982.8	2476.3	3439.3	91462.4	128844.9	110383.9	91939.6	129128.8	111069.5
0.5	1110	555	555	407.5	408.0	450	400                             	816.5	718.0	905.8	842.3	649.3	1141.1	206212.6	164881.9	258150.2	2763.2	2213.1	3459.2	81551.4	127392.0	101907.2	83245.0	128354.3	102488.9
0.5	1110	555	555	425.0	420.0	450	450                             	841.0	764.0	936.0	836.4	662.1	1059.6	219093.0	175272.5	258647.0	2938.8	2348.7	3465.9	86996.9	129072.9	109753.6	88464.9	130476.4	109344.7
0.5	1110	555	555	417.5	413.5	450	500                             	830.0	753.2	932.5	827.5	643.8	1043.3	216969.9	166645.1	258566.2	2907.4	2234.7	3464.8	83799.6	128479.4	107106.0	84380.6	131264.4	107695.0
0.5	1110	555	555	423.5	424.5	450	550                             	848.0	741.5	907.2	789.2	588.7	998.1	209068.3	159812.9	253347.6	2801.5	2141.5	3394.9	78489.8	125573.5	104807.5	80711.3	127661.3	105228.5
0.5	1110	555	555	421.5	420.0	450	600                             	845.5	769.5	923.8	759.0	563.4	995.4	200053.0	163105.1	242727.4	2680.7	2185.9	3253.7	80698.2	121556.9	100226.1	81593.5	121759.4	100763.9
0.5	1110	555	555	419.0	417.5	450	650                             	833.0	747.8	923.8	708.7	520.1	885.4	192557.0	156988.1	231893.4	2580.3	2103.6	3107.4	78444.7	115722.4	96638.9	78318.8	115783.3	96613.4
0.5	1110	555	555	432.5	430.0	450	700                             	857.5	751.2	945.8	675.9	555.9	907.5	199845.7	156652.4	243465.3	2677.9	2099.1	3262.4	77119.9	120395.0	98360.7	80421.8	121863.5	99616.5
0.5	1110	555	555	435.5	438.5	450	750                             	872.0	774.5	960.0	698.0	504.8	904.8	200292.8	157727.9	239292.5	2683.9	2116.4	3206.5	78709.4	120650.1	99321.4	79065.6	119164.2	100602.8
0.5	1110	555	555	434.0	435.0	450	800                             	867.0	787.0	943.2	664.8	513.2	883.3	194029.4	160832.9	234994.7	2600.0	2156.2	3148.9	80099.0	118647.5	95874.6	80703.2	117809.9	98106.6
0.5	1110	555	555	445.0	450.5	450	850                             	895.0	811.0	967.8	650.1	457.4	916.0	200557.7	158841.9	234865.6	2690.1	2128.5	3147.2	78542.8	116839.5	99523.1	80528.1	117753.9	101493.3
0.5	1110	555	555	442.5	442.0	450	900                             	882.0	815.0	961.5	617.9	452.6	855.0	198951.0	154023.1	240963.9	2673.8	2063.9	3228.9	75066.4	118632.1	98867.5	77798.9	121903.5	99854.6
