# 2D Parameter Scan for FracB and Single Radius Control: Landscape Size 4000
# Kernel = <function exponential_kernel at 0x7fc55e39ea20>; Scale Parameter = 119m ; Sps Parameters = [[0.02       0.09       0.00285714 0.00053   ]
 [0.02       0.14       0.00285714 0.00053   ]]
# control_start = random
Frac_B	N	N_a	N_b	Radius	Med_KE_A	Med_KE_B	Med_KE	Q1_KE	Q3_KE	Med_time	Q1_endtime	Q3_endtime	Med_AUDPC	Q1_AUDPC	Q3_AUDPC	Med_AUDP_SPS	Q1_AUDPC_SPS	Q3_AUDPC_SPS	Q1_AUDPC_A	Q3_AUDPC_A	Med_AUDPC_A	Q1_AUDPC_B	Q3_AUDPC_B	Med_AUDPC_B
0.8	1110	222	888	175.0	699.5	650	877.0	774.5	951.5	899.5	681.1	1183.9	216859.5	171030.5	252272.7	4337.2	3422.7	5045.5	36227.3	53524.4	45616.4	135710.5	198069.9	170482.6
0.8	1110	222	888	177.0	701.0	700	878.0	794.2	945.8	802.2	633.5	1056.4	207922.3	170761.2	245163.2	4158.4	3416.9	4912.9	35441.1	51776.8	43204.2	134096.3	194354.7	163948.0
0.8	1110	222	888	174.5	692.0	750	868.0	791.0	948.0	706.5	542.8	922.9	194811.3	161003.9	233211.7	3898.8	3220.5	4665.3	33210.0	48317.6	40266.0	127263.2	185160.3	154413.9
0.8	1110	222	888	174.0	693.5	800	866.0	804.0	940.0	595.1	457.0	803.7	184490.9	149024.7	216735.2	3693.2	2982.1	4334.7	30863.2	45362.0	38040.7	117674.2	171574.1	146160.4
0.8	1110	222	888	179.0	719.5	850	893.5	817.2	968.8	602.1	473.8	763.1	186682.1	152403.2	221283.3	3733.6	3048.1	4425.7	31814.8	45082.2	38253.9	121298.5	174524.7	147975.1
0.8	1110	222	888	181.0	727.0	900	907.0	823.2	985.5	549.7	419.3	699.6	175158.8	146220.6	212928.7	3506.6	2924.4	4258.6	30266.2	44022.8	35737.0	115263.8	167752.0	140258.4
0.8	1110	222	888	183.0	730.0	950	913.5	825.0	981.0	518.6	387.9	683.0	182385.6	148823.2	214235.9	3647.7	2979.3	4284.7	30790.5	43442.1	37045.2	117601.7	168833.9	145213.0
0.8	1110	222	888	188.0	745.5	1000	932.0	871.0	1002.8	477.4	358.2	635.0	174329.9	143882.7	208429.2	3489.7	2879.2	4168.6	29362.5	42880.9	35902.4	115085.6	164995.6	138801.7
0.8	1110	222	888	191.0	767.0	1050	958.0	874.5	1015.8	437.7	339.4	600.3	172912.3	143952.3	200400.6	3458.2	2879.5	4008.0	29180.9	40845.9	35673.3	114620.0	158996.8	136711.5
0.8	1110	222	888	191.0	766.0	1100	958.0	901.5	1008.5	428.9	334.1	613.9	174878.8	143445.0	205092.0	3497.6	2872.5	4105.7	28850.6	42660.2	36110.2	114684.6	162394.8	138496.1
0.8	1110	222	888	193.0	777.0	1150	972.0	884.0	1030.8	408.1	315.2	578.5	167069.7	134369.1	193707.5	3341.4	2695.1	3874.2	27160.4	39744.7	34047.3	107441.7	154451.5	132725.3
0.8	1110	222	888	195.0	775.0	1200	969.0	923.8	1029.0	410.9	312.2	553.6	167194.7	144794.6	198031.2	3346.3	2895.9	3960.6	29521.6	40208.0	34438.7	115862.1	157629.4	133334.2
1.0	1110	0	1110	0.0	1109.0	0	1109.0	1108.0	1110.0	3840.0	3553.5	4158.5	753421.7	743626.9	766709.9	15068.4	14872.5	15334.2	0.0	0.0	0.0	743626.9	766709.9	753421.7
1.0	1110	0	1110	0.0	1108.0	50	1108.0	1107.0	1109.0	3732.4	3423.3	4051.8	650480.6	640908.7	660032.4	13009.6	12818.2	13200.6	0.0	0.0	0.0	640908.7	660032.4	650480.6
1.0	1110	0	1110	0.0	1106.0	100	1106.0	1104.0	1108.0	3389.8	3106.4	3688.0	487570.1	477989.7	498880.5	9751.4	9559.8	9977.6	0.0	0.0	0.0	477989.7	498880.5	487570.1
1.0	1110	0	1110	0.0	1102.5	150	1102.5	1100.0	1105.0	3121.0	2815.9	3439.3	384635.2	375974.6	394208.9	7692.7	7519.5	7884.2	0.0	0.0	0.0	375974.6	394208.9	384635.2
1.0	1110	0	1110	0.0	1099.0	200	1099.0	1094.0	1102.0	2742.3	2480.4	3060.1	334701.7	324073.7	343943.8	6694.0	6481.5	6878.9	0.0	0.0	0.0	324073.7	343943.8	334701.7
1.0	1110	0	1110	0.0	1094.0	250	1094.0	1088.0	1099.0	2465.0	2226.2	2801.2	316550.4	304144.1	331465.9	6331.0	6086.2	6629.3	0.0	0.0	0.0	304144.1	331465.9	316550.4
1.0	1110	0	1110	0.0	1087.0	300	1087.0	1078.0	1095.0	2276.2	1977.4	2601.8	310840.9	296431.4	327302.1	6216.8	5928.6	6546.0	0.0	0.0	0.0	296431.4	327302.1	310840.9
1.0	1110	0	1110	0.0	1079.0	350	1079.0	1054.0	1092.0	2058.5	1776.5	2352.5	307548.7	289636.2	326644.5	6151.0	5794.2	6532.9	0.0	0.0	0.0	289636.2	326644.5	307548.7
1.0	1110	0	1110	0.0	1057.0	400	1057.0	1018.2	1084.0	1811.0	1494.5	2174.1	299601.2	276213.4	333151.6	5992.0	5524.3	6663.0	0.0	0.0	0.0	276213.4	333151.6	299601.2
1.0	1110	0	1110	0.0	1037.5	450	1037.5	994.0	1074.0	1592.1	1322.9	1923.6	290005.2	270877.3	319299.5	5805.4	5417.5	6386.0	0.0	0.0	0.0	270877.3	319299.5	290005.2
1.0	1110	0	1110	0.0	1012.0	500	1012.0	945.0	1055.8	1444.7	1206.9	1750.0	281011.7	249940.0	306902.5	5624.0	5001.1	6139.3	0.0	0.0	0.0	249940.0	306902.5	281011.7
1.0	1110	0	1110	0.0	997.0	550	997.0	924.2	1046.5	1292.3	1047.5	1586.6	268276.4	236438.0	302599.9	5365.5	4737.4	6052.0	0.0	0.0	0.0	236438.0	302599.9	268276.4
1.0	1110	0	1110	0.0	955.5	600	955.5	890.0	1027.8	1182.2	962.6	1533.3	255119.4	217640.0	289880.1	5102.4	4360.7	5797.6	0.0	0.0	0.0	217640.0	289880.1	255119.4
1.0	1110	0	1110	0.0	961.0	650	961.0	887.2	1017.0	1035.0	858.2	1284.2	242461.6	208160.0	277916.9	4849.2	4165.2	5558.3	0.0	0.0	0.0	208160.0	277916.9	242461.6
1.0	1110	0	1110	0.0	931.0	700	931.0	852.0	996.8	946.0	737.5	1187.8	229680.5	194086.1	262970.9	4593.6	3883.8	5268.8	0.0	0.0	0.0	194086.1	262970.9	229680.5
1.0	1110	0	1110	0.0	937.0	750	937.0	860.0	1005.0	862.5	678.1	1055.3	223410.3	186221.4	257187.8	4468.2	3724.4	5150.1	0.0	0.0	0.0	186221.4	257187.8	223410.3
1.0	1110	0	1110	0.0	950.0	800	950.0	881.5	1011.8	768.3	589.8	1003.9	219373.5	183933.9	253310.8	4393.7	3685.0	5068.6	0.0	0.0	0.0	183933.9	253310.8	219373.5
1.0	1110	0	1110	0.0	936.0	850	936.0	865.0	1000.8	726.4	534.9	981.7	211097.0	177086.3	239648.5	4221.9	3547.2	4793.1	0.0	0.0	0.0	177086.3	239648.5	211097.0
1.0	1110	0	1110	0.0	941.5	900	941.5	875.2	1003.8	647.1	500.0	842.6	202716.8	173192.0	235151.7	4055.4	3468.6	4707.8	0.0	0.0	0.0	173192.0	235151.7	202716.8
1.0	1110	0	1110	0.0	953.5	950	953.5	875.8	1027.5	618.0	476.5	839.0	198476.1	168040.3	230490.4	3969.5	3360.8	4609.8	0.0	0.0	0.0	168040.3	230490.4	198476.1
1.0	1110	0	1110	0.0	971.0	1000	971.0	892.0	1015.5	568.6	437.4	736.5	200888.0	172956.0	222593.0	4017.8	3468.8	4461.1	0.0	0.0	0.0	172956.0	222593.0	200888.0
1.0	1110	0	1110	0.0	968.5	1050	968.5	897.5	1030.8	550.5	399.2	703.5	190500.2	162078.0	219201.2	3810.0	3246.4	4384.0	0.0	0.0	0.0	162078.0	219201.2	190500.2
1.0	1110	0	1110	0.0	987.0	1100	987.0	904.2	1038.5	517.0	395.1	681.6	193776.4	160378.4	223251.2	3875.5	3214.2	4465.0	0.0	0.0	0.0	160378.4	223251.2	193776.4
1.0	1110	0	1110	0.0	981.0	1150	981.0	919.8	1045.8	466.5	353.2	593.3	187434.3	155929.0	215593.3	3749.0	3121.4	4311.9	0.0	0.0	0.0	155929.0	215593.3	187434.3
1.0	1110	0	1110	0.0	1001.0	1200	1001.0	915.0	1060.8	427.4	335.9	581.3	178076.0	154119.1	212165.0	3566.8	3091.4	4243.3	0.0	0.0	0.0	154119.1	212165.0	178076.0
