Frac_B	N	N_a	N_b	Med_KE_A	Med_KE_B	Radius	Med_KE	Q1_KE	Q3_KE	Med_time	Q1_endtime	Q3_endtime	Med_AUDPC	Q1_AUDPC	Q3_AUDPC	Med_AUDPC_SPS	Q1_AUDPC_SPS	Q3_AUDPC_SPS	Q1_AUDPC_A	Q3_AUDPC_A	Med_AUDPC_A	Q1_AUDPC_B	Q3_AUDPC_B	Med_AUDPC_B
0.2	1110	888	222	687.5	93.0	500	774.5	667.8	823.5	546.7	380.8	777.0	119965.0	91676.4	143901.5	300.0	229.3	360.5	73066.9	120667.4	95842.0	11263.5	33375.1	19471.3
0.2	1110	888	222	726.5	101.0	550	819.0	709.2	868.5	493.5	330.8	779.4	124187.6	93234.9	154829.4	311.1	233.3	387.6	74589.6	126306.0	99409.9	11689.1	34950.6	18985.3
0.2	1110	888	222	696.5	110.5	600	806.5	728.2	891.8	520.7	345.5	782.2	123840.0	94149.8	159352.2	309.6	235.9	399.0	72680.8	128122.8	97879.5	14943.5	39460.5	23227.8
0.2	1110	888	222	718.0	117.5	650	829.0	744.2	901.8	538.5	341.7	797.5	127830.4	100330.9	160602.7	319.6	250.8	401.5	80936.0	124044.8	102220.5	14806.4	39794.9	22499.8
0.2	1110	888	222	761.5	120.0	700	862.0	767.2	918.8	443.8	291.5	759.1	121670.1	93639.5	157018.0	304.2	234.4	392.7	73334.5	127528.4	96390.8	14116.7	35066.5	21591.4
0.2	1110	888	222	784.0	132.5	750	886.5	805.2	940.5	416.5	284.8	624.3	126161.5	98195.8	154820.3	315.6	245.5	387.6	78460.0	126701.7	100370.3	14390.5	34443.6	23204.2
0.2	1110	888	222	795.5	139.0	800	912.5	816.0	963.0	456.7	300.4	705.1	125183.2	97800.7	161569.2	313.0	244.5	403.9	79306.5	125302.5	98244.8	15048.5	35762.1	22936.3
0.2	1110	888	222	796.0	146.0	850	912.5	829.2	965.8	403.7	235.2	633.7	120699.8	89776.2	157079.8	302.1	224.7	393.7	71176.5	122795.0	94975.4	14565.5	34333.5	23569.9
0.2	1110	888	222	806.0	153.0	900	942.5	841.0	994.8	436.9	253.0	650.8	129646.9	100231.0	161437.3	324.1	250.6	404.0	79146.1	126232.2	99002.8	16277.5	39755.5	24543.2
0.2	1110	888	222	803.0	162.5	950	950.0	866.5	1001.5	356.1	250.0	530.5	118860.9	94369.4	158916.2	297.8	235.9	397.3	74820.3	123009.4	95163.4	16224.3	34787.2	24281.5
0.2	1110	888	222	819.0	165.0	1000	977.0	878.8	1015.0	399.4	233.2	620.7	124613.3	96141.7	158514.0	311.5	240.4	396.3	71874.5	124021.1	98147.8	17540.6	36121.6	25151.1
0.2	1110	888	222	819.0	170.0	1050	977.0	888.2	1036.8	348.2	211.3	544.1	129298.0	95780.6	164232.3	323.7	239.5	410.6	74369.2	131178.6	102833.4	16302.8	34884.8	24642.9
0.2	1110	888	222	824.0	176.0	1100	988.5	902.5	1033.0	304.7	196.6	531.1	117908.5	89753.4	153657.1	294.8	224.8	384.1	71235.6	119672.3	93018.5	15859.4	34712.8	23331.6
0.2	1110	888	222	832.0	179.5	1150	1006.0	920.5	1048.0	330.8	200.7	576.3	123456.5	90272.7	157419.5	308.6	225.7	393.5	70311.5	124948.8	97916.8	15930.1	36059.4	24871.1
