Frac_B	N	N_a	N_b	Med_KE_A	Med_KE_B	Radius	Med_KE	Q1_KE	Q3_KE	Med_time	Q1_endtime	Q3_endtime	Med_AUDPC	Q1_AUDPC	Q3_AUDPC	Med_AUDPC_SPS	Q1_AUDPC_SPS	Q3_AUDPC_SPS	Q1_AUDPC_A	Q3_AUDPC_A	Med_AUDPC_A	Q1_AUDPC_B	Q3_AUDPC_B	Med_AUDPC_B
0.2	1110	888	222	705.5	103.0	550	790.0	702.2	859.8	744.2	514.5	1030.3	140495.2	103990.7	171515.6	351.4	260.4	429.3	79227.9	130330.7	105004.3	18056.2	47352.5	31277.4
0.2	1110	888	222	732.5	104.0	600	808.5	720.0	875.8	639.9	424.8	998.4	137415.5	103843.5	173948.6	343.5	259.8	434.9	81441.6	136122.4	105723.4	14326.0	46290.2	29209.5
0.2	1110	888	222	744.0	108.0	650	829.0	733.2	892.0	597.6	406.3	868.5	131177.9	100493.4	165232.4	328.3	251.4	413.1	77262.7	126873.8	100430.5	14561.0	44108.0	28308.5
0.2	1110	888	222	768.5	120.0	700	870.5	761.2	930.5	597.0	388.4	958.2	134104.4	101610.0	184172.5	335.3	254.0	460.7	81392.4	136710.5	102918.0	17310.4	47599.9	29116.5
0.2	1110	888	222	775.0	128.0	750	879.5	782.2	948.8	605.2	384.7	930.5	138226.7	99167.2	178824.8	345.9	248.5	447.1	77334.9	136333.0	102996.1	16740.9	49206.8	31401.7
0.2	1110	888	222	792.0	137.0	800	901.5	810.0	963.8	586.4	314.9	835.3	141619.6	107850.7	180224.8	354.0	269.6	450.6	84756.0	137772.5	107845.9	17260.0	46135.3	31920.1
0.2	1110	888	222	797.5	144.0	850	918.0	819.5	974.0	572.5	308.1	962.1	142147.5	104622.0	182445.3	355.6	262.5	456.8	81923.2	137725.7	105013.2	17277.2	50351.9	28612.6
0.2	1110	888	222	802.0	151.0	900	931.0	834.2	986.8	524.4	335.1	838.7	138649.9	104395.9	187006.5	346.6	261.2	467.5	79711.9	143636.7	104077.2	17258.1	48290.8	28964.2
0.2	1110	888	222	809.5	158.5	950	947.5	837.2	1003.8	442.1	259.2	778.0	127766.8	93154.0	164538.6	319.4	232.9	411.3	71594.7	126261.1	97264.4	15529.8	41540.1	25774.2
0.2	1110	888	222	813.0	168.0	1000	962.0	868.5	1019.8	531.9	304.9	875.0	136620.9	100871.8	177911.8	341.6	252.3	444.8	76419.9	135177.5	103557.9	18319.0	48364.4	28738.2
0.2	1110	888	222	819.0	169.0	1050	964.5	896.2	1023.8	395.0	223.1	688.8	120798.0	88876.8	165730.7	302.4	222.2	414.3	69151.2	125218.7	96106.0	15714.9	36740.4	24861.2
0.2	1110	888	222	827.0	175.0	1100	993.5	905.5	1034.0	432.0	244.3	757.8	128342.5	94540.5	184067.3	320.9	236.4	460.2	71813.9	136142.3	101449.2	17961.1	43267.7	28104.3
0.2	1110	888	222	829.0	175.0	1150	988.0	909.8	1038.8	396.0	240.3	719.2	132391.6	101051.8	169479.0	331.0	253.5	423.9	79091.5	129036.4	101085.0	19231.1	40239.2	26505.6
0.2	1110	888	222	836.0	177.5	1200	1010.0	936.0	1046.0	378.4	208.9	583.1	127597.8	90941.0	160901.6	319.0	227.5	402.3	69935.0	125960.5	97357.0	17134.8	39472.4	24645.8
0.4	1110	666	444	453.5	279.5	0	728.0	639.0	797.0	5519.8	4965.0	6124.7	414846.8	362908.0	459810.1	1037.6	907.9	1149.5	140989.0	193031.2	172092.9	206312.5	289379.0	236247.7
0.4	1110	666	444	323.0	245.5	50	575.5	490.2	647.5	4914.1	4156.1	5816.8	370524.5	307127.2	462840.8	926.9	768.3	1157.1	134334.0	253424.2	184499.5	145840.0	231757.8	186500.9
