Frac_B	N	N_a	N_b	Med_KE_A	Med_KE_B	Radius	Med_KE	Q1_KE	Q3_KE	Med_time	Q1_endtime	Q3_endtime	Med_AUDPC	Q1_AUDPC	Q3_AUDPC	Med_AUDPC_SPS	Q1_AUDPC_SPS	Q3_AUDPC_SPS	Q1_AUDPC_A	Q3_AUDPC_A	Med_AUDPC_A	Q1_AUDPC_B	Q3_AUDPC_B	Med_AUDPC_B
0.2	1110	888	222	785.0	137.5	800	902.0	793.0	966.0	392.4	232.6	607.8	121117.7	91946.4	151429.9	303.1	230.3	378.6	74013.0	120118.1	95672.8	14120.9	30800.2	20698.0
0.2	1110	888	222	796.5	145.0	850	927.0	814.2	981.8	367.5	238.7	598.2	122148.0	92959.3	153065.8	306.4	232.4	382.7	73798.5	123860.0	99484.1	14674.0	31214.6	21486.8
0.2	1110	888	222	803.5	155.5	900	934.0	838.0	987.8	363.9	227.4	559.3	119942.7	89983.8	151553.0	299.9	225.5	378.9	70482.0	124155.7	97066.7	15190.1	31378.1	22999.8
0.2	1110	888	222	803.0	161.0	950	934.5	872.2	994.8	332.8	216.7	533.7	114220.6	89485.2	146374.2	285.6	223.7	366.2	74017.6	117920.0	92844.9	14330.8	29990.3	22083.4
0.2	1110	888	222	815.0	168.0	1000	966.0	884.0	1014.8	285.2	196.6	478.6	112939.4	90937.9	152511.2	283.2	227.6	381.5	69738.5	123206.0	89727.2	15219.2	32573.3	21602.1
0.2	1110	888	222	826.5	173.0	1050	991.0	918.2	1033.0	335.5	211.9	571.6	119302.2	92765.6	152040.6	298.6	232.2	380.1	72349.7	119848.7	95822.2	17283.8	30996.7	23981.3
0.2	1110	888	222	826.0	174.5	1100	992.5	917.5	1035.8	286.3	193.9	460.3	118971.1	89767.3	156017.7	297.4	224.4	390.0	70809.3	123273.9	94024.8	15270.5	32535.6	22144.0
0.2	1110	888	222	834.5	177.0	1150	999.0	933.2	1043.8	289.5	188.7	471.9	119526.2	87881.9	151769.5	298.8	220.1	379.4	69432.7	120941.9	93472.8	15732.4	32365.4	21321.7
0.2	1110	888	222	839.0	181.0	1200	1019.0	947.0	1051.5	282.1	187.2	467.8	124039.2	89424.5	157094.2	310.1	223.6	392.7	72307.3	127047.7	96710.2	15067.3	31738.1	22355.2
0.4	1110	666	444	379.5	214.5	0	617.0	532.0	682.5	4553.8	3941.7	5403.7	243557.5	207808.8	268417.6	609.5	520.2	671.3	133757.5	181817.1	150075.8	63714.5	100085.7	82756.8
0.4	1110	666	444	277.5	135.5	50	403.0	311.0	503.0	2788.2	2304.1	3339.7	228059.0	166818.2	277731.2	570.9	417.0	695.0	98348.3	179222.5	140835.8	46895.3	114890.2	79238.9
0.4	1110	666	444	253.0	123.0	100	376.5	301.0	476.0	1583.7	1181.8	1993.6	146390.1	100196.1	193026.7	366.2	250.8	482.8	63004.5	122292.5	91062.9	24873.8	78702.5	46164.0
0.4	1110	666	444	280.5	145.0	150	421.5	341.0	505.8	1131.0	831.7	1520.3	121055.5	80230.0	159730.3	302.9	200.7	399.6	49825.9	101646.2	76024.5	24156.8	65821.8	40655.5
0.4	1110	666	444	303.0	158.5	200	450.0	378.5	537.0	898.7	638.8	1273.9	99516.9	76738.0	143043.4	249.2	191.8	357.8	40595.2	90693.8	62370.0	22719.5	55990.9	38340.5
0.4	1110	666	444	336.0	182.0	250	517.5	433.8	593.8	766.0	548.1	1022.5	108371.6	80986.7	143911.8	270.9	203.1	359.8	47679.5	93724.9	67488.8	25546.3	56421.0	39842.7
0.4	1110	666	444	354.0	195.0	300	557.0	466.5	619.5	691.0	464.3	922.7	105666.0	79681.7	143223.6	264.8	199.4	358.1	44174.8	88644.0	67371.8	25848.0	57659.8	38002.4
0.4	1110	666	444	390.5	219.0	350	597.0	523.0	680.2	637.0	427.2	937.3	113045.0	89347.7	145195.7	282.6	223.4	363.0	49147.2	91113.7	68976.2	26380.0	58608.8	42869.4
0.4	1110	666	444	407.5	234.5	400	645.0	550.0	707.8	542.0	394.3	770.0	115748.1	90275.5	138717.9	289.4	226.0	346.8	51693.8	92036.6	71285.6	27174.0	58719.1	40916.5
0.4	1110	666	444	429.0	258.0	450	677.0	607.5	750.5	515.1	366.7	685.8	118852.0	87907.1	151752.6	297.1	220.0	379.7	50769.7	96692.3	75182.5	28206.5	57629.5	41749.8
0.4	1110	666	444	446.0	270.0	500	712.5	634.0	792.0	521.1	353.3	730.0	124280.1	92515.0	162007.3	310.9	231.5	405.1	51133.2	100252.8	73642.0	31310.8	63830.2	44336.3
0.4	1110	666	444	461.5	279.5	550	734.5	657.2	800.5	463.5	336.9	654.0	123984.8	94856.8	159159.7	310.6	237.1	398.2	54953.5	103515.3	76055.0	30991.9	64890.9	45085.5
0.4	1110	666	444	478.0	292.5	600	775.5	710.2	859.0	447.9	332.6	691.2	127071.7	99081.5	165155.6	317.7	247.7	412.9	56865.1	101186.5	75818.3	34523.8	70706.2	49012.5
0.4	1110	666	444	478.0	293.5	650	776.5	694.5	858.8	439.9	311.1	622.8	120895.7	88564.8	158101.1	302.2	222.2	395.3	51172.7	99679.6	71078.3	29254.5	60348.6	42741.0
0.4	1110	666	444	486.5	302.5	700	792.0	723.5	879.2	449.0	296.2	680.8	118383.3	93545.0	151224.0	296.0	233.9	378.8	54991.0	95334.1	70029.8	31022.5	66150.1	44143.1
0.4	1110	666	444	518.5	310.5	750	848.0	750.5	903.8	366.5	263.6	558.4	121997.2	92341.8	155499.1	305.3	230.9	388.7	55442.7	95910.5	72628.5	32237.0	62789.0	47852.2
0.4	1110	666	444	561.5	330.0	800	882.5	794.2	932.0	421.3	278.3	656.3	135569.8	99571.9	172463.2	339.1	249.0	431.2	58497.3	103033.8	81021.3	36934.6	71560.1	51038.9
0.4	1110	666	444	528.0	337.5	850	881.5	805.0	941.5	392.0	269.3	593.1	129239.4	93603.7	172063.6	323.1	234.2	430.2	53719.3	107423.4	73762.3	35531.4	68630.6	50117.5
0.4	1110	666	444	526.0	333.0	900	878.5	789.0	944.0	364.1	246.5	561.5	124741.8	95392.2	161375.4	311.9	239.2	403.4	51903.9	103387.4	73957.2	33229.0	61931.5	44458.5
0.4	1110	666	444	562.0	350.5	950	911.5	831.2	967.8	371.2	241.7	561.5	125305.8	94125.7	170335.8	313.6	235.3	425.8	53032.5	104591.5	75147.5	33056.6	70626.2	47174.5
0.4	1110	666	444	564.5	363.5	1000	916.0	835.2	967.5	344.7	222.0	495.4	122075.1	90730.2	156121.9	305.2	227.3	390.3	53879.2	94687.0	73468.4	32250.7	63438.6	44301.5
0.4	1110	666	444	577.0	385.5	1050	927.0	832.5	988.0	304.0	194.4	483.4	117750.6	85131.7	151907.6	294.4	212.8	379.8	48606.4	95089.0	70321.3	32247.0	61836.5	44118.8
0.4	1110	666	444	600.0	373.0	1100	939.5	869.5	1006.0	330.1	228.1	501.6	122148.8	94926.3	167694.7	305.4	237.3	419.2	52670.1	103557.4	76319.5	32092.7	65788.4	46360.2
0.4	1110	666	444	605.5	391.0	1150	956.0	878.0	1019.5	333.2	222.0	517.1	134706.2	97977.5	174788.3	336.8	244.9	437.0	56304.4	107343.9	75888.1	34783.7	71651.6	50101.9
0.4	1110	666	444	613.0	389.0	1200	965.5	892.0	1030.0	295.4	218.5	483.6	118688.9	89914.7	153671.3	296.7	225.6	384.2	49266.4	95342.2	73014.8	31872.2	63218.0	46019.6
0.6000000000000001	1110	444	666	157.0	328.5	0	478.0	371.0	583.8	4287.4	3796.4	5024.5	184274.4	143481.2	227852.2	460.8	359.2	570.2	34607.8	88196.8	60284.0	91813.0	146668.2	126050.0
0.6000000000000001	1110	444	666	107.5	226.5	50	337.5	265.0	417.0	2610.0	2146.1	3158.8	173037.5	127687.3	245881.8	433.0	319.3	615.2	30992.2	98526.6	58055.7	76141.4	154207.8	111675.0
0.6000000000000001	1110	444	666	118.0	222.0	100	336.5	270.5	411.8	1471.7	1126.9	1974.5	121636.4	80770.1	162110.6	304.3	202.0	405.6	21648.2	66323.2	41039.0	45373.2	108309.2	73004.0
